Gene stable ID	Transcript stable ID	Protein stable ID	Gene description	Gene name	NCBI gene ID	Gene type
FBgn0053303	FBtr0080052	FBpp0079642	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1 [Source:UniProtKB/TrEMBL;Acc:Q76NQ0]	CG33303	2768916	protein_coding
FBgn0053303	FBtr0332197	FBpp0304506	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1 [Source:UniProtKB/TrEMBL;Acc:Q76NQ0]	CG33303	2768916	protein_coding
FBgn0082968	FBtr0113523	-	snoRNA:Psi28S-3316e [Source:FlyBase;Acc:FBgn0082968]	snoRNA:Psi28S-3316e	-	snoRNA
FBgn0266464	FBtr0344766	FBpp0311094	N-ethylmaleimide-sensitive factor 2 [Source:FlyBase;Acc:FBgn0266464]	Nsf2	41694	protein_coding
FBgn0266464	FBtr0082883	FBpp0082346	N-ethylmaleimide-sensitive factor 2 [Source:FlyBase;Acc:FBgn0266464]	Nsf2	41694	protein_coding
FBgn0266464	FBtr0344767	FBpp0311095	N-ethylmaleimide-sensitive factor 2 [Source:FlyBase;Acc:FBgn0266464]	Nsf2	41694	protein_coding
FBgn0265853	FBtr0342678	-	-	CR44642	-	lincRNA
FBgn0035976	FBtr0308349	FBpp0300668	Peptidoglycan recognition protein LC [Source:FlyBase;Acc:FBgn0035976]	PGRP-LC	39063	protein_coding
FBgn0035976	FBtr0089492	FBpp0088998	Peptidoglycan recognition protein LC [Source:FlyBase;Acc:FBgn0035976]	PGRP-LC	39063	protein_coding
FBgn0035976	FBtr0346814	FBpp0312389	Peptidoglycan recognition protein LC [Source:FlyBase;Acc:FBgn0035976]	PGRP-LC	39063	protein_coding
FBgn0035976	FBtr0300291	FBpp0289519	Peptidoglycan recognition protein LC [Source:FlyBase;Acc:FBgn0035976]	PGRP-LC	39063	protein_coding
FBgn0035976	FBtr0301773	FBpp0290987	Peptidoglycan recognition protein LC [Source:FlyBase;Acc:FBgn0035976]	PGRP-LC	39063	protein_coding
FBgn0035976	FBtr0089490	FBpp0088491	Peptidoglycan recognition protein LC [Source:FlyBase;Acc:FBgn0035976]	PGRP-LC	39063	protein_coding
FBgn0035976	FBtr0089491	FBpp0088492	Peptidoglycan recognition protein LC [Source:FlyBase;Acc:FBgn0035976]	PGRP-LC	39063	protein_coding
FBgn0035976	FBtr0300290	FBpp0289518	Peptidoglycan recognition protein LC [Source:FlyBase;Acc:FBgn0035976]	PGRP-LC	39063	protein_coding
FBgn0038968	FBtr0084295	FBpp0083688	-	CG12499	42637	protein_coding
FBgn0266050	FBtr0343372	FBpp0310029	-	CG44815	19835594	protein_coding
FBgn0031176	FBtr0077219	FBpp0076915	CG1678, isoform A [Source:UniProtKB/TrEMBL;Acc:Q9VRI1]	CG1678	33121	protein_coding
FBgn0031176	FBtr0346383	FBpp0312077	CG1678, isoform A [Source:UniProtKB/TrEMBL;Acc:Q9VRI1]	CG1678	33121	protein_coding
FBgn0262794	FBtr0346322	FBpp0312050	Uncharacterized protein, isoform A [Source:UniProtKB/TrEMBL;Acc:A0A0B4K6A8]	CG43175	12798449	protein_coding
FBgn0262794	FBtr0305917	FBpp0297084	Uncharacterized protein, isoform A [Source:UniProtKB/TrEMBL;Acc:A0A0B4K6A8]	CG43175	12798449	protein_coding
FBgn0001983	FBtr0080740	FBpp0080299	worniu [Source:FlyBase;Acc:FBgn0001983]	wor	34906	protein_coding
FBgn0028387	FBtr0079443	FBpp0079071	chameau [Source:FlyBase;Acc:FBgn0028387]	chm	43928	protein_coding
FBgn0028387	FBtr0332523	FBpp0304793	chameau [Source:FlyBase;Acc:FBgn0028387]	chm	43928	protein_coding
FBgn0028387	FBtr0308610	FBpp0300834	chameau [Source:FlyBase;Acc:FBgn0028387]	chm	43928	protein_coding
FBgn0035742	FBtr0076925	FBpp0076634	CG8629 [Source:UniProtKB/TrEMBL;Acc:Q9VS20]	CG8629	38781	protein_coding
FBgn0262963	FBtr0306710	-	-	CR43274	-	lincRNA
FBgn0021776	FBtr0083848	FBpp0083257	miranda [Source:FlyBase;Acc:FBgn0021776]	mira	42379	protein_coding
FBgn0021776	FBtr0083847	FBpp0083256	miranda [Source:FlyBase;Acc:FBgn0021776]	mira	42379	protein_coding
FBgn0021776	FBtr0335243	FBpp0307230	miranda [Source:FlyBase;Acc:FBgn0021776]	mira	42379	protein_coding
FBgn0034861	FBtr0072024	FBpp0071933	CG9815, isoform B [Source:UniProtKB/TrEMBL;Acc:A8DYN5]	CG9815	37710	protein_coding
FBgn0034861	FBtr0343264	FBpp0309929	CG9815, isoform B [Source:UniProtKB/TrEMBL;Acc:A8DYN5]	CG9815	37710	protein_coding
FBgn0034861	FBtr0343263	FBpp0309928	CG9815, isoform B [Source:UniProtKB/TrEMBL;Acc:A8DYN5]	CG9815	37710	protein_coding
FBgn0034861	FBtr0113111	FBpp0112024	CG9815, isoform B [Source:UniProtKB/TrEMBL;Acc:A8DYN5]	CG9815	37710	protein_coding
FBgn0037563	FBtr0332542	FBpp0304809	RE26525p [Source:UniProtKB/TrEMBL;Acc:Q9VHT8]	CG11672	40977	protein_coding
FBgn0037563	FBtr0081865	FBpp0081354	RE26525p [Source:UniProtKB/TrEMBL;Acc:Q9VHT8]	CG11672	40977	protein_coding
FBgn0034389	FBtr0330005	FBpp0303040	Multiple C2 domain and transmembrane region protein [Source:FlyBase;Acc:FBgn0034389]	Mctp	37165	protein_coding
FBgn0034389	FBtr0345950	FBpp0311864	Multiple C2 domain and transmembrane region protein [Source:FlyBase;Acc:FBgn0034389]	Mctp	37165	protein_coding
FBgn0034389	FBtr0110970	FBpp0110270	Multiple C2 domain and transmembrane region protein [Source:FlyBase;Acc:FBgn0034389]	Mctp	37165	protein_coding
FBgn0034389	FBtr0110971	FBpp0110271	Multiple C2 domain and transmembrane region protein [Source:FlyBase;Acc:FBgn0034389]	Mctp	37165	protein_coding
FBgn0034389	FBtr0330004	FBpp0303039	Multiple C2 domain and transmembrane region protein [Source:FlyBase;Acc:FBgn0034389]	Mctp	37165	protein_coding
FBgn0034389	FBtr0346955	FBpp0312419	Multiple C2 domain and transmembrane region protein [Source:FlyBase;Acc:FBgn0034389]	Mctp	37165	protein_coding
FBgn0032477	FBtr0080436	FBpp0080017	CG5287 [Source:UniProtKB/TrEMBL;Acc:Q9VK30]	CG5287	34711	protein_coding
FBgn0000384	FBtr0334157	FBpp0306274	concertina [Source:FlyBase;Acc:FBgn0000384]	cta	3355131	protein_coding
FBgn0000384	FBtr0111126	FBpp0110418	concertina [Source:FlyBase;Acc:FBgn0000384]	cta	3355131	protein_coding
FBgn0266240	FBtr0343905	-	-	CR44935	-	lincRNA
FBgn0259171	FBtr0333525	FBpp0305705	Phosphodiesterase 9 [Source:FlyBase;Acc:FBgn0259171]	Pde9	32233	protein_coding
FBgn0259171	FBtr0330395	FBpp0303421	Phosphodiesterase 9 [Source:FlyBase;Acc:FBgn0259171]	Pde9	32233	protein_coding
FBgn0259171	FBtr0333524	FBpp0305704	Phosphodiesterase 9 [Source:FlyBase;Acc:FBgn0259171]	Pde9	32233	protein_coding
FBgn0259171	FBtr0299635	FBpp0288910	Phosphodiesterase 9 [Source:FlyBase;Acc:FBgn0259171]	Pde9	32233	protein_coding
FBgn0033763	FBtr0301237	FBpp0290455	CG8646 [Source:UniProtKB/TrEMBL;Acc:Q8SZ72]	CG8646	36394	protein_coding
FBgn0262892	FBtr0344641	-	-	CR43247	-	lincRNA
FBgn0063298	FBtr0309817	-	-	CR31429	-	lincRNA
FBgn0063298	FBtr0309819	-	-	CR31429	-	lincRNA
FBgn0063298	FBtr0309818	-	-	CR31429	-	lincRNA
FBgn0031758	FBtr0079174	FBpp0078805	Uncoupling protein 4B [Source:FlyBase;Acc:FBgn0031758]	Ucp4B	33833	protein_coding
FBgn0031758	FBtr0309286	FBpp0301210	Uncoupling protein 4B [Source:FlyBase;Acc:FBgn0031758]	Ucp4B	33833	protein_coding
FBgn0031758	FBtr0079173	FBpp0078804	Uncoupling protein 4B [Source:FlyBase;Acc:FBgn0031758]	Ucp4B	33833	protein_coding
FBgn0000376	FBtr0070495	FBpp0070472	cramped [Source:FlyBase;Acc:FBgn0000376]	crm	-	protein_coding
FBgn0000376	FBtr0070496	FBpp0070473	cramped [Source:FlyBase;Acc:FBgn0000376]	crm	-	protein_coding
FBgn0051358	FBtr0082554	FBpp0082027	GH04404p1 [Source:UniProtKB/TrEMBL;Acc:Q9VGD9]	CG31358	41462	protein_coding
FBgn0051358	FBtr0339640	FBpp0308702	GH04404p1 [Source:UniProtKB/TrEMBL;Acc:Q9VGD9]	CG31358	41462	protein_coding
FBgn0030178	FBtr0290234	FBpp0288673	NAD(P)H-hydrate epimerase [Source:UniProtKB/Swiss-Prot;Acc:Q9W2Y3]	CG2974	31944	protein_coding
FBgn0036352	FBtr0075844	FBpp0075580	RE54320p [Source:UniProtKB/TrEMBL;Acc:Q8SXH1]	CG14110	39500	protein_coding
FBgn0034131	FBtr0087127	FBpp0086273	-	CG15712	36843	protein_coding
FBgn0263588	FBtr0309824	-	-	CR43613	-	lincRNA
FBgn0267134	FBtr0346260	-	-	CR45574	-	lincRNA
FBgn0037176	FBtr0078518	FBpp0078170	Uncharacterized protein, isoform B [Source:UniProtKB/TrEMBL;Acc:B7Z0A0]	CG14456	40481	protein_coding
FBgn0037176	FBtr0289975	FBpp0288413	Uncharacterized protein, isoform B [Source:UniProtKB/TrEMBL;Acc:B7Z0A0]	CG14456	40481	protein_coding
FBgn0259183	FBtr0299667	FBpp0288945	-	CG42287	7354427	protein_coding
FBgn0267698	FBtr0081716	FBpp0081213	PAK-kinase [Source:FlyBase;Acc:FBgn0267698]	Pak	44039	protein_coding
FBgn0267698	FBtr0334541	FBpp0306608	PAK-kinase [Source:FlyBase;Acc:FBgn0267698]	Pak	44039	protein_coding
FBgn0267698	FBtr0081714	FBpp0081211	PAK-kinase [Source:FlyBase;Acc:FBgn0267698]	Pak	44039	protein_coding
FBgn0267698	FBtr0334543	FBpp0306610	PAK-kinase [Source:FlyBase;Acc:FBgn0267698]	Pak	44039	protein_coding
FBgn0267698	FBtr0334544	FBpp0306611	PAK-kinase [Source:FlyBase;Acc:FBgn0267698]	Pak	44039	protein_coding
FBgn0267698	FBtr0334539	FBpp0306606	PAK-kinase [Source:FlyBase;Acc:FBgn0267698]	Pak	44039	protein_coding
FBgn0267698	FBtr0334540	FBpp0306607	PAK-kinase [Source:FlyBase;Acc:FBgn0267698]	Pak	44039	protein_coding
FBgn0267698	FBtr0334542	FBpp0306609	PAK-kinase [Source:FlyBase;Acc:FBgn0267698]	Pak	44039	protein_coding
FBgn0267698	FBtr0081715	FBpp0081212	PAK-kinase [Source:FlyBase;Acc:FBgn0267698]	Pak	44039	protein_coding
FBgn0266650	FBtr0344952	-	-	CR45157	-	lincRNA
FBgn0053552	FBtr0091522	FBpp0090973	-	CG33552	3346220	protein_coding
FBgn0053109	FBtr0082900	FBpp0082361	FI07901p [Source:UniProtKB/TrEMBL;Acc:Q9VFL9]	CG33109	326258	protein_coding
FBgn0067312	FBtr0081453	FBpp0080982	Chemosensory protein B 38a [Source:FlyBase;Acc:FBgn0067312]	CheB38a	2768934	protein_coding
FBgn0051933	FBtr0077896	FBpp0077564	-	CG31933	326176	protein_coding
FBgn0266819	FBtr0345574	-	-	CR45281	-	lincRNA
FBgn0266819	FBtr0345573	-	-	CR45281	-	lincRNA
FBgn0038358	FBtr0083170	FBpp0082624	CG4525 [Source:UniProtKB/TrEMBL;Acc:Q9VF41]	CG4525	41905	protein_coding
FBgn0024987	FBtr0339772	FBpp0308819	sister-of-Sex-lethal [Source:FlyBase;Acc:FBgn0024987]	ssx	31086	protein_coding
FBgn0024987	FBtr0339774	FBpp0308821	sister-of-Sex-lethal [Source:FlyBase;Acc:FBgn0024987]	ssx	31086	protein_coding
FBgn0024987	FBtr0070215	FBpp0089110	sister-of-Sex-lethal [Source:FlyBase;Acc:FBgn0024987]	ssx	31086	protein_coding
FBgn0024987	FBtr0339773	FBpp0308820	sister-of-Sex-lethal [Source:FlyBase;Acc:FBgn0024987]	ssx	31086	protein_coding
FBgn0000356	FBtr0076574	FBpp0076301	Chorion protein 16 [Source:FlyBase;Acc:FBgn0000356]	Cp16	39001	protein_coding
FBgn0034472	FBtr0086329	FBpp0085636	AT22380p [Source:UniProtKB/TrEMBL;Acc:Q7K037]	CG8517	37268	protein_coding
FBgn0040250	FBtr0082373	FBpp0081849	Ugt86Dj [Source:FlyBase;Acc:FBgn0040250]	Ugt86Dj	53501	protein_coding
FBgn0267496	FBtr0346875	-	2S ribosomal RNA:CR45836 [Source:FlyBase;Acc:FBgn0267496]	2SrRNA:CR45836	-	rRNA
FBgn0267435	FBtr0330101	FBpp0303134	chaoptin [Source:FlyBase;Acc:FBgn0267435]	chp	43690	protein_coding
FBgn0267435	FBtr0085778	FBpp0085139	chaoptin [Source:FlyBase;Acc:FBgn0267435]	chp	43690	protein_coding
FBgn0267435	FBtr0335411	FBpp0307394	chaoptin [Source:FlyBase;Acc:FBgn0267435]	chp	43690	protein_coding
FBgn0267435	FBtr0335410	FBpp0307393	chaoptin [Source:FlyBase;Acc:FBgn0267435]	chp	43690	protein_coding
FBgn0267435	FBtr0330100	FBpp0303133	chaoptin [Source:FlyBase;Acc:FBgn0267435]	chp	43690	protein_coding
FBgn0040298	FBtr0077118	FBpp0076824	Myt1 [Source:FlyBase;Acc:FBgn0040298]	Myt1	38649	protein_coding
FBgn0265089	FBtr0076701	FBpp0076424	eukaryotic translation initiation factor 4E-3 [Source:FlyBase;Acc:FBgn0265089]	eIF4E-3	38923	protein_coding
FBgn0030871	FBtr0074472	FBpp0074246	CG8142 [Source:UniProtKB/TrEMBL;Acc:Q9VX15]	CG8142	32763	protein_coding
FBgn0034057	FBtr0087268	FBpp0086406	Palmitoyltransferase [Source:UniProtKB/TrEMBL;Acc:Q7K3T4]	CG8314	36757	protein_coding
FBgn0265988	FBtr0304060	FBpp0293022	mauve [Source:FlyBase;Acc:FBgn0265988]	mv	38259	protein_coding
FBgn0040674	FBtr0086210	FBpp0085528	CG9445, isoform A [Source:UniProtKB/TrEMBL;Acc:A1Z6Q2]	CG9445	50147	protein_coding
FBgn0040674	FBtr0336662	FBpp0307643	CG9445, isoform A [Source:UniProtKB/TrEMBL;Acc:A1Z6Q2]	CG9445	50147	protein_coding
FBgn0261574	FBtr0332722	FBpp0304968	kugelei [Source:FlyBase;Acc:FBgn0261574]	kug	40191	protein_coding
FBgn0261574	FBtr0346077	FBpp0311915	kugelei [Source:FlyBase;Acc:FBgn0261574]	kug	40191	protein_coding
FBgn0261574	FBtr0332721	FBpp0304967	kugelei [Source:FlyBase;Acc:FBgn0261574]	kug	40191	protein_coding
FBgn0036545	FBtr0273189	FBpp0271697	GXIVsPLA2 [Source:FlyBase;Acc:FBgn0036545]	GXIVsPLA2	39734	protein_coding
FBgn0036545	FBtr0075509	FBpp0075264	GXIVsPLA2 [Source:FlyBase;Acc:FBgn0036545]	GXIVsPLA2	39734	protein_coding
FBgn0036545	FBtr0333572	FBpp0305749	GXIVsPLA2 [Source:FlyBase;Acc:FBgn0036545]	GXIVsPLA2	39734	protein_coding
FBgn0035325	FBtr0072879	FBpp0072758	RE09177p [Source:UniProtKB/TrEMBL;Acc:Q8SXL5]	CG13806	38292	protein_coding
FBgn0014417	FBtr0079711	FBpp0079316	LP03571p [Source:UniProtKB/TrEMBL;Acc:Q9VLL5]	CG13397	46386	protein_coding
FBgn0014417	FBtr0331991	FBpp0304313	LP03571p [Source:UniProtKB/TrEMBL;Acc:Q9VLL5]	CG13397	46386	protein_coding
FBgn0039600	FBtr0113301	FBpp0112213	Pre-mRNA-processing factor 39 [Source:UniProtKB/Swiss-Prot;Acc:Q7KRW8]	CG1646	43399	protein_coding
FBgn0039600	FBtr0085325	FBpp0084694	Pre-mRNA-processing factor 39 [Source:UniProtKB/Swiss-Prot;Acc:Q7KRW8]	CG1646	43399	protein_coding
FBgn0039600	FBtr0085322	FBpp0084691	Pre-mRNA-processing factor 39 [Source:UniProtKB/Swiss-Prot;Acc:Q7KRW8]	CG1646	43399	protein_coding
FBgn0039600	FBtr0085323	FBpp0084692	Pre-mRNA-processing factor 39 [Source:UniProtKB/Swiss-Prot;Acc:Q7KRW8]	CG1646	43399	protein_coding
FBgn0039600	FBtr0113299	FBpp0112211	Pre-mRNA-processing factor 39 [Source:UniProtKB/Swiss-Prot;Acc:Q7KRW8]	CG1646	43399	protein_coding
FBgn0052271	FBtr0073105	FBpp0072967	IP08609p [Source:UniProtKB/TrEMBL;Acc:Q8IRE2]	CG32271	38392	protein_coding
FBgn0011694	FBtr0072455	FBpp0072357	Protein ejaculatory bulb II [Source:FlyBase;Acc:FBgn0011694]	PebII	326108	protein_coding
FBgn0011694	FBtr0345580	FBpp0311650	Protein ejaculatory bulb II [Source:FlyBase;Acc:FBgn0011694]	PebII	326108	protein_coding
FBgn0041588	FBtr0085410	FBpp0084779	ligatin [Source:FlyBase;Acc:FBgn0041588]	ligatin	64874	protein_coding
FBgn0086129	FBtr0307174	FBpp0298003	something that sticks like glue [Source:FlyBase;Acc:FBgn0086129]	snama	37857	protein_coding
FBgn0086129	FBtr0072249	FBpp0072158	something that sticks like glue [Source:FlyBase;Acc:FBgn0086129]	snama	37857	protein_coding
FBgn0266591	FBtr0344814	FBpp0311135	-	CG45116	19835569	protein_coding
FBgn0002561	FBtr0070074	FBpp0070073	lethal of scute [Source:FlyBase;Acc:FBgn0002561]	l(1)sc	30983	protein_coding
FBgn0086254	FBtr0331547	FBpp0303937	AT18092p [Source:UniProtKB/TrEMBL;Acc:Q8IQF8]	CG6084	39304	protein_coding
FBgn0086254	FBtr0076138	FBpp0075869	AT18092p [Source:UniProtKB/TrEMBL;Acc:Q8IQF8]	CG6084	39304	protein_coding
FBgn0086254	FBtr0076139	FBpp0075870	AT18092p [Source:UniProtKB/TrEMBL;Acc:Q8IQF8]	CG6084	39304	protein_coding
FBgn0086254	FBtr0331546	FBpp0303936	AT18092p [Source:UniProtKB/TrEMBL;Acc:Q8IQF8]	CG6084	39304	protein_coding
FBgn0082997	FBtr0113561	-	snoRNA:Psi28S-1232 [Source:FlyBase;Acc:FBgn0082997]	snoRNA:Psi28S-1232	-	snoRNA
FBgn0035943	FBtr0076559	FBpp0076286	CG5653 [Source:UniProtKB/TrEMBL;Acc:Q9VSR8]	CG5653	39024	protein_coding
FBgn0029818	FBtr0070830	FBpp0070795	Glycosylphosphatidylinositol anchor attachment 1 ortholog (H. sapiens) [Source:FlyBase;Acc:FBgn0029818]	GAA1	31517	protein_coding
FBgn0034643	FBtr0071660	FBpp0071577	Uncharacterized protein, isoform B [Source:UniProtKB/TrEMBL;Acc:A0A0B4KFE8]	CG10321	37464	protein_coding
FBgn0034643	FBtr0330228	FBpp0303261	Uncharacterized protein, isoform B [Source:UniProtKB/TrEMBL;Acc:A0A0B4KFE8]	CG10321	37464	protein_coding
FBgn0002938	FBtr0079437	FBpp0079065	neither inactivation nor afterpotential C [Source:FlyBase;Acc:FBgn0002938]	ninaC	34012	protein_coding
FBgn0002938	FBtr0334836	FBpp0306864	neither inactivation nor afterpotential C [Source:FlyBase;Acc:FBgn0002938]	ninaC	34012	protein_coding
FBgn0002938	FBtr0079436	FBpp0079064	neither inactivation nor afterpotential C [Source:FlyBase;Acc:FBgn0002938]	ninaC	34012	protein_coding
FBgn0002938	FBtr0334835	FBpp0306863	neither inactivation nor afterpotential C [Source:FlyBase;Acc:FBgn0002938]	ninaC	34012	protein_coding
FBgn0032370	FBtr0080266	FBpp0079850	FI08056p [Source:UniProtKB/TrEMBL;Acc:Q9VKF9]	CG12307	34584	protein_coding
FBgn0040212	FBtr0084897	FBpp0084271	Dihydroxyacetone phosphate acyltransferase [Source:FlyBase;Acc:FBgn0040212]	Dhap-at	53586	protein_coding
FBgn0040212	FBtr0330375	FBpp0303401	Dihydroxyacetone phosphate acyltransferase [Source:FlyBase;Acc:FBgn0040212]	Dhap-at	53586	protein_coding
FBgn0040212	FBtr0330374	FBpp0303400	Dihydroxyacetone phosphate acyltransferase [Source:FlyBase;Acc:FBgn0040212]	Dhap-at	53586	protein_coding
FBgn0086659	FBtr0091917	-	snoRNA:Psi18S-176 [Source:FlyBase;Acc:FBgn0086659]	snoRNA:Psi18S-176	-	snoRNA
FBgn0036648	FBtr0075361	FBpp0075120	CG4098 [Source:UniProtKB/TrEMBL;Acc:Q9VV83]	CG4098	39854	protein_coding
FBgn0038646	FBtr0083685	FBpp0083100	CG7715 [Source:UniProtKB/TrEMBL;Acc:Q9VE39]	CG7715	42251	protein_coding
FBgn0030678	FBtr0074202	FBpp0073982	GM02445p [Source:UniProtKB/TrEMBL;Acc:Q9VXQ8]	CG11679	32515	protein_coding
FBgn0266253	FBtr0345279	-	-	CR44948	-	lincRNA
FBgn0266253	FBtr0343920	-	-	CR44948	-	lincRNA
FBgn0035434	FBtr0073062	FBpp0072926	Drosomycin-like 5 [Source:FlyBase;Acc:FBgn0035434]	Drsl5	38409	protein_coding
FBgn0083973	FBtr0110947	FBpp0110247	MIP14022p [Source:UniProtKB/TrEMBL;Acc:Q0E8M3]	CG34137	4379900	protein_coding
FBgn0083973	FBtr0303249	FBpp0292341	MIP14022p [Source:UniProtKB/TrEMBL;Acc:Q0E8M3]	CG34137	4379900	protein_coding
FBgn0036094	FBtr0076259	FBpp0075988	RE35371p [Source:UniProtKB/TrEMBL;Acc:Q9VTA8]	CG14153	39208	protein_coding
FBgn0266170	FBtr0343750	FBpp0310312	-	pre-mod(mdg4)-C	-	protein_coding
FBgn0051807	FBtr0344410	FBpp0310778	IP04788p [Source:UniProtKB/TrEMBL;Acc:Q8IP15]	CG31807	318953	protein_coding
FBgn0051807	FBtr0080944	FBpp0080497	IP04788p [Source:UniProtKB/TrEMBL;Acc:Q8IP15]	CG31807	318953	protein_coding
FBgn0024179	FBtr0073279	FBpp0073135	wishful thinking [Source:FlyBase;Acc:FBgn0024179]	wit	44096	protein_coding
FBgn0024179	FBtr0330072	FBpp0303105	wishful thinking [Source:FlyBase;Acc:FBgn0024179]	wit	44096	protein_coding
FBgn0263611	FBtr0309974	-	-	CR43620	-	lincRNA
FBgn0263611	FBtr0309973	-	-	CR43620	-	lincRNA
FBgn0025644	FBtr0070563	FBpp0070538	EG:100G7.5 protein [Source:UniProtKB/TrEMBL;Acc:O76870]	CG14424	31279	protein_coding
FBgn0263391	FBtr0309105	FBpp0301113	hu li tai shao [Source:FlyBase;Acc:FBgn0263391]	hts	37230	protein_coding
FBgn0263391	FBtr0309109	FBpp0301117	hu li tai shao [Source:FlyBase;Acc:FBgn0263391]	hts	37230	protein_coding
FBgn0263391	FBtr0309115	FBpp0301123	hu li tai shao [Source:FlyBase;Acc:FBgn0263391]	hts	37230	protein_coding
FBgn0263391	FBtr0309107	FBpp0301115	hu li tai shao [Source:FlyBase;Acc:FBgn0263391]	hts	37230	protein_coding
FBgn0263391	FBtr0309108	FBpp0301116	hu li tai shao [Source:FlyBase;Acc:FBgn0263391]	hts	37230	protein_coding
FBgn0263391	FBtr0309110	FBpp0301118	hu li tai shao [Source:FlyBase;Acc:FBgn0263391]	hts	37230	protein_coding
FBgn0263391	FBtr0309103	FBpp0301111	hu li tai shao [Source:FlyBase;Acc:FBgn0263391]	hts	37230	protein_coding
FBgn0263391	FBtr0340491	FBpp0309427	hu li tai shao [Source:FlyBase;Acc:FBgn0263391]	hts	37230	protein_coding
FBgn0263391	FBtr0309113	FBpp0301121	hu li tai shao [Source:FlyBase;Acc:FBgn0263391]	hts	37230	protein_coding
FBgn0263391	FBtr0309114	FBpp0301122	hu li tai shao [Source:FlyBase;Acc:FBgn0263391]	hts	37230	protein_coding
FBgn0263391	FBtr0309111	FBpp0301119	hu li tai shao [Source:FlyBase;Acc:FBgn0263391]	hts	37230	protein_coding
FBgn0263391	FBtr0309102	FBpp0301110	hu li tai shao [Source:FlyBase;Acc:FBgn0263391]	hts	37230	protein_coding
FBgn0263391	FBtr0309104	FBpp0301112	hu li tai shao [Source:FlyBase;Acc:FBgn0263391]	hts	37230	protein_coding
FBgn0263391	FBtr0309112	FBpp0301120	hu li tai shao [Source:FlyBase;Acc:FBgn0263391]	hts	37230	protein_coding
FBgn0263391	FBtr0309106	FBpp0301114	hu li tai shao [Source:FlyBase;Acc:FBgn0263391]	hts	37230	protein_coding
FBgn0039056	FBtr0084369	FBpp0083762	Centaurin beta 1A [Source:FlyBase;Acc:FBgn0039056]	CenB1A	42735	protein_coding
FBgn0039056	FBtr0084368	FBpp0083761	Centaurin beta 1A [Source:FlyBase;Acc:FBgn0039056]	CenB1A	42735	protein_coding
FBgn0033931	FBtr0087556	FBpp0086684	Odorant-binding protein 50e [Source:FlyBase;Acc:FBgn0033931]	Obp50e	36600	protein_coding
FBgn0030304	FBtr0073503	FBpp0073352	Cyp4g15 [Source:FlyBase;Acc:FBgn0030304]	Cyp4g15	32093	protein_coding
FBgn0030304	FBtr0346268	FBpp0312025	Cyp4g15 [Source:FlyBase;Acc:FBgn0030304]	Cyp4g15	32093	protein_coding
FBgn0261835	FBtr0303397	-	-	CR42767	-	lincRNA
FBgn0262616	FBtr0305347	-	-	CR43142	-	pseudogene
FBgn0265963	FBtr0346710	-	-	CR44750	-	lincRNA
FBgn0265963	FBtr0342966	-	-	CR44750	-	lincRNA
FBgn0265818	FBtr0342650	-	-	CR44607	-	lincRNA
FBgn0036142	FBtr0076161	FBpp0075892	CG7616, isoform A [Source:UniProtKB/TrEMBL;Acc:Q9VTG5]	CG7616	39260	protein_coding
FBgn0036142	FBtr0331829	FBpp0304213	CG7616, isoform A [Source:UniProtKB/TrEMBL;Acc:Q9VTG5]	CG7616	39260	protein_coding
FBgn0054015	FBtr0100070	FBpp0099426	GEO11148p1 [Source:UniProtKB/TrEMBL;Acc:Q6IIA4]	CG34015	3885570	protein_coding
FBgn0034825	FBtr0071974	FBpp0071884	Glycerol-3-phosphate dehydrogenase [NAD(+)] [Source:UniProtKB/TrEMBL;Acc:Q9W1U3]	CG3215	37672	protein_coding
FBgn0029006	FBtr0086833	FBpp0086011	SMAD specific E3 ubiquitin protein ligase [Source:FlyBase;Acc:FBgn0029006]	Smurf	36999	protein_coding
FBgn0029006	FBtr0333168	FBpp0305371	SMAD specific E3 ubiquitin protein ligase [Source:FlyBase;Acc:FBgn0029006]	Smurf	36999	protein_coding
FBgn0036282	FBtr0075985	FBpp0075717	SET and MYND domain protein 4 [Source:FlyBase;Acc:FBgn0036282]	Smyd4	39414	protein_coding
FBgn0263760	FBtr0310452	FBpp0302600	-	CG43677	14462616	protein_coding
FBgn0259967	FBtr0300312	FBpp0289540	Seminal fluid protein 53D [Source:FlyBase;Acc:FBgn0259967]	Sfp53D	8673983	protein_coding
FBgn0259967	FBtr0345495	FBpp0311606	Seminal fluid protein 53D [Source:FlyBase;Acc:FBgn0259967]	Sfp53D	8673983	protein_coding
FBgn0034070	FBtr0087209	FBpp0086351	SP2353 [Source:FlyBase;Acc:FBgn0034070]	SP2353	36771	protein_coding
FBgn0034070	FBtr0340019	FBpp0309033	SP2353 [Source:FlyBase;Acc:FBgn0034070]	SP2353	36771	protein_coding
FBgn0032160	FBtr0332505	FBpp0304781	CG4598, isoform A [Source:UniProtKB/TrEMBL;Acc:Q9VL68]	CG4598	34315	protein_coding
FBgn0032160	FBtr0079877	FBpp0079473	CG4598, isoform A [Source:UniProtKB/TrEMBL;Acc:Q9VL68]	CG4598	34315	protein_coding
FBgn0266820	FBtr0345546	-	-	CR45282	-	lincRNA
FBgn0039801	FBtr0085722	FBpp0085084	Niemann-Pick type C-2h [Source:FlyBase;Acc:FBgn0039801]	Npc2h	43649	protein_coding
